codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01002,00999,01000,01001,01005,01004,00998,01003,00997,01006
05,002,GOYA,02056,055357,0,0,27,125,2,12,1,48,34,3,9,15,4
05,003,CURUZÚ CUATIÁ,02058,055389,0,0,1,125,0,2,0,59,17,2,8,12,5
05,004,MERCEDES,02064,055506,0,0,19,125,0,2,2,61,19,0,4,4,8
05,004,MERCEDES,02065,055553,0,0,19,125,0,0,0,67,8,1,13,11,2
05,005,ESQUINA,02071,055603,0,0,0,125,0,5,3,51,20,8,6,0,11
05,005,ESQUINA,02074,055678,0,0,0,125,1,6,0,49,2,0,0,5,3
05,005,ESQUINA,02077,055685,0,0,0,125,2,10,0,17,0,3,0,1,3
05,007,SANTO TOMÉ,02089,055848,0,0,21,125,0,2,0,41,22,1,15,7,25
05,007,SANTO TOMÉ,02089,055861,0,0,15,125,0,8,1,45,40,5,13,5,8
05,007,SANTO TOMÉ,02089,055895,0,0,18,125,0,3,0,37,25,3,15,5,11
05,008,PASO DE LOS LIBRES,02093,055981,0,0,1,125,0,1,1,43,37,4,8,5,7
05,009,MONTE CASEROS,02100,056104,0,0,27,125,0,7,0,48,18,4,2,5,3
05,009,MONTE CASEROS,02104,056130,0,0,6,125,0,2,2,41,13,4,23,8,0
05,009,MONTE CASEROS,02104,056133,0,0,1,125,0,2,0,65,8,6,7,15,3
05,015,SALADAS,02141,056471,0,0,2,125,0,8,0,60,28,4,3,5,6
05,016,SAN MARTÍN,02143,056478,0,0,21,125,0,12,0,51,31,1,6,2,6
05,020,SAUCE,02171,056690,0,0,20,125,6,0,0,63,13,0,3,10,3
05,020,SAUCE,02171,056704,0,0,4,125,0,8,1,63,12,3,0,6,4
05,020,SAUCE,02172,056708,0,0,3,125,0,6,0,32,5,0,1,2,3
05,001,CAPITAL,02037,054542,0,0,1,124,2,4,0,50,31,5,14,12,6
05,001,CAPITAL,02038,054578,0,0,14,124,2,6,3,59,32,3,13,8,1
05,001,CAPITAL,02039,054656,0,0,1,124,1,5,3,48,22,8,14,8,3
05,001,CAPITAL,02041,054749,0,0,14,124,1,5,1,46,24,2,12,11,2
05,001,CAPITAL,02044,054983,0,0,0,124,1,7,0,46,15,9,14,6,1
05,001,CAPITAL,02044,054994,0,0,19,124,1,4,1,41,27,5,22,8,5
05,001,CAPITAL,02044,055006,0,0,0,124,1,6,0,26,23,3,12,15,18
05,001,CAPITAL,02044,055007,0,0,1,124,1,4,0,32,42,2,10,4,2
05,001,CAPITAL,02044,055010,0,0,22,124,0,3,0,33,37,2,18,6,8
05,002,GOYA,02054,055227,0,0,22,124,0,5,0,56,26,4,3,6,4
05,002,GOYA,02054,055264,0,0,2,124,2,9,0,53,27,3,4,8,10
05,002,GOYA,02057,055369,0,0,0,124,1,4,1,46,26,0,4,3,5
05,003,CURUZÚ CUATIÁ,02058,055398,0,0,3,124,0,1,0,60,23,3,3,13,5
05,003,CURUZÚ CUATIÁ,02063,055482,0,0,1,124,0,47,0,44,14,3,1,3,0
05,004,MERCEDES,02067,055590,0,0,2,124,0,0,1,54,0,0,1,4,0
05,005,ESQUINA,02071,055613,0,0,3,124,0,10,0,39,30,6,3,10,7
05,005,ESQUINA,02071,055636,0,0,0,124,0,15,0,45,25,7,5,12,11
05,007,SANTO TOMÉ,02089,055882,0,0,0,124,0,7,1,23,33,11,16,5,12
05,008,PASO DE LOS LIBRES,02093,055922,0,0,3,124,0,2,1,50,19,0,11,3,4
05,008,PASO DE LOS LIBRES,02093,055930,0,0,0,124,0,2,0,55,28,8,0,5,8
05,008,PASO DE LOS LIBRES,02093,056015,0,0,0,124,1,2,0,46,25,0,16,11,8
05,012,EMPEDRADO,02117,056306,0,0,1,124,1,18,0,32,26,3,8,19,5
05,014,GENERAL PAZ,02136,056410,0,0,16,124,2,5,1,31,58,1,4,7,3
05,016,SAN MARTÍN,02143,056493,0,0,6,124,2,17,0,42,35,3,0,3,10
05,017,CONCEPCIÓN,02149,056517,0,0,2,124,0,2,1,58,15,4,8,0,5
05,017,CONCEPCIÓN,02149,056521,0,0,2,124,0,3,4,64,11,1,5,2,5
05,020,SAUCE,02171,056701,0,0,1,124,0,6,0,81,13,1,5,3,4
05,001,CAPITAL,02038,054564,0,0,30,123,0,3,5,40,31,0,12,17,8
05,001,CAPITAL,02038,054601,0,0,5,123,1,4,2,38,39,2,14,13,4
05,001,CAPITAL,02039,054643,0,0,22,123,0,10,1,25,36,10,9,11,3
05,001,CAPITAL,02041,054747,0,0,23,123,0,7,0,29,32,0,16,6,9
05,001,CAPITAL,02042,054819,0,0,19,123,0,7,0,42,30,3,10,17,7
05,001,CAPITAL,02044,055005,0,0,1,123,2,3,0,38,32,2,14,10,10
05,001,CAPITAL,02044,055043,0,0,0,123,2,4,0,43,41,5,15,10,5
05,003,CURUZÚ CUATIÁ,02058,055399,0,0,20,123,0,3,1,61,23,3,8,7,0
05,004,MERCEDES,02064,055501,0,0,11,123,0,5,1,80,30,2,3,9,5
05,004,MERCEDES,02064,055512,0,0,0,123,0,2,1,103,21,0,0,4,0
05,004,MERCEDES,02065,055543,0,0,17,123,0,2,3,61,12,4,10,8,3
05,005,ESQUINA,02071,055611,0,0,1,123,0,6,0,46,30,3,9,7,4
05,005,ESQUINA,02071,055629,0,0,0,123,0,9,0,42,19,4,4,4,5
05,007,SANTO TOMÉ,02089,055840,0,0,9,123,1,12,2,38,24,2,16,12,9
05,008,PASO DE LOS LIBRES,02093,055916,0,0,28,123,0,0,0,43,36,3,21,7,6
05,008,PASO DE LOS LIBRES,02093,055941,0,0,0,123,0,5,0,50,29,2,7,15,6
05,009,MONTE CASEROS,02099,056049,0,0,1,123,0,4,0,52,26,5,3,7,8
05,009,MONTE CASEROS,02103,056114,0,0,13,123,0,1,0,79,20,0,4,6,5
05,015,SALADAS,02140,056463,0,0,0,123,0,7,0,26,6,0,0,0,0
05,018,MBURUCUYÁ,02158,056588,0,0,18,123,0,45,10,32,3,0,2,2,1
05,019,ITUZAINGÓ,02168,056677,0,0,2,123,0,0,0,51,16,5,3,4,7
05,001,CAPITAL,02037,054516,0,0,20,122,0,3,0,32,45,12,14,4,9
05,001,CAPITAL,02037,054531,0,0,0,122,0,2,0,44,30,8,15,5,10
05,001,CAPITAL,02038,054622,0,0,0,122,0,7,0,59,32,4,14,8,3
05,001,CAPITAL,02039,054651,0,0,31,122,2,6,1,43,34,2,10,2,3
05,001,CAPITAL,02044,055008,0,0,0,122,0,6,0,28,42,7,0,12,3
05,001,CAPITAL,02044,055047,0,0,19,122,0,3,1,28,34,4,21,10,9
05,001,CAPITAL,02045,055078,0,0,21,122,0,9,0,40,33,4,10,4,8
05,001,CAPITAL,02045,055080,0,0,0,122,2,8,2,39,32,4,20,11,0
05,002,GOYA,02056,055359,0,0,14,122,0,9,1,66,19,8,3,7,5
05,003,CURUZÚ CUATIÁ,02058,055430,0,0,15,122,0,1,1,66,24,6,9,9,4
05,005,ESQUINA,02071,055633,0,0,0,122,2,2,0,41,26,1,16,8,2
05,007,SANTO TOMÉ,02089,055844,0,0,2,122,0,6,0,29,33,8,10,6,15
05,007,SANTO TOMÉ,02089,055847,0,0,3,122,1,9,2,23,25,4,10,4,9
05,007,SANTO TOMÉ,02089,055853,0,0,4,122,0,2,0,26,49,4,19,5,15
05,007,SANTO TOMÉ,02089,055890,0,0,1,122,0,2,0,32,37,0,6,19,12
05,009,MONTE CASEROS,02099,056065,0,0,0,122,2,9,1,45,23,3,5,5,7
05,009,MONTE CASEROS,02099,056097,0,0,1,122,0,1,0,53,22,5,1,4,6
05,010,SAN LUIS DEL PALMAR,02105,056146,0,0,31,122,1,2,1,50,37,3,9,6,9
05,011,BELLA VISTA,02112,056228,0,0,0,122,2,3,0,52,44,6,7,5,8
05,011,BELLA VISTA,02112,056237,0,0,0,122,1,7,0,98,22,4,5,6,6
05,015,SALADAS,02138,056427,0,0,0,122,0,0,1,67,25,5,3,4,6
05,017,CONCEPCIÓN,02149,056522,0,0,1,122,1,0,4,66,10,3,7,1,4
05,017,CONCEPCIÓN,02154,056544,0,0,6,122,0,0,54,30,19,2,4,4,1
05,017,CONCEPCIÓN,02156,056566,0,0,2,122,0,20,0,39,18,1,2,3,6
05,019,ITUZAINGÓ,02168,056676,0,0,0,122,0,4,0,54,15,3,5,9,3
05,020,SAUCE,02171,056705,0,0,3,122,0,11,0,63,12,2,3,2,1
05,024,ITATÍ,02193,056839,0,0,0,122,0,17,5,32,36,3,1,4,7
05,001,CAPITAL,02043,054941,0,0,122,81,1,9,0,58,45,6,9,10,6
05,001,CAPITAL,02037,054543,0,0,15,121,1,2,4,35,28,5,13,15,11
05,001,CAPITAL,02038,054630,0,0,3,121,0,5,0,43,52,8,10,7,1
05,001,CAPITAL,02039,054652,0,0,3,121,0,16,1,37,39,2,16,14,1
05,001,CAPITAL,02042,054793,0,0,3,121,0,4,0,43,28,2,14,10,3
05,002,GOYA,02049,055178,0,0,0,121,0,1,0,54,34,1,5,17,5
05,002,GOYA,02051,055193,0,0,3,121,0,9,0,32,9,3,1,4,1
05,002,GOYA,02054,055225,0,0,22,121,0,3,2,67,18,2,0,7,4
05,002,GOYA,02056,055342,0,0,5,121,0,4,1,56,37,4,7,2,8
05,003,CURUZÚ CUATIÁ,02058,055441,0,0,2,121,0,2,2,62,26,1,13,15,5
05,003,CURUZÚ CUATIÁ,02058,055449,0,0,21,121,1,3,1,52,15,7,3,5,8
05,005,ESQUINA,02071,055622,0,0,0,121,3,9,0,40,25,0,9,0,3
05,006,LAVALLE,02080,055747,0,0,15,121,0,21,0,41,10,0,0,0,1
05,007,SANTO TOMÉ,02089,055866,0,0,8,121,3,12,2,28,24,5,12,12,21
05,007,SANTO TOMÉ,02089,055906,0,0,26,121,0,2,1,36,39,6,11,1,8
05,008,PASO DE LOS LIBRES,02093,055964,0,0,2,121,0,2,3,51,13,3,6,8,3
05,008,PASO DE LOS LIBRES,02093,055972,0,0,45,121,0,0,1,56,18,5,11,10,1
05,008,PASO DE LOS LIBRES,02093,056000,0,0,28,121,1,1,0,59,27,1,8,2,13
05,011,BELLA VISTA,02112,056201,0,0,0,121,0,3,0,61,42,4,9,8,5
05,011,BELLA VISTA,02112,056221,0,0,0,121,0,1,0,52,33,10,7,4,7
05,012,EMPEDRADO,02117,056307,0,0,1,121,1,10,0,52,32,0,6,10,5
05,014,GENERAL PAZ,02129,056382,0,0,28,121,0,11,0,67,22,3,3,4,14
05,015,SALADAS,02140,056464,0,0,0,121,0,10,1,40,7,0,2,0,0
05,016,SAN MARTÍN,02143,056479,0,0,21,121,0,12,1,50,18,2,6,3,4
05,016,SAN MARTÍN,02143,056486,0,0,1,121,0,16,1,58,20,2,0,3,2
05,017,CONCEPCIÓN,02154,056548,0,0,1,121,2,1,31,43,18,2,6,12,1
05,017,CONCEPCIÓN,02154,056549,0,0,0,121,2,0,39,41,9,1,10,2,6
05,018,MBURUCUYÁ,02157,056575,0,0,18,121,0,24,2,81,24,1,3,6,6
05,019,ITUZAINGÓ,02166,056658,0,0,0,121,0,4,0,61,12,5,1,1,1
05,001,CAPITAL,02038,054576,0,0,0,120,2,7,1,38,30,8,19,10,11
05,001,CAPITAL,02038,054582,0,0,3,120,1,2,0,43,47,5,16,15,9
05,001,CAPITAL,02038,054585,0,0,5,120,2,11,0,43,37,3,11,13,10
05,001,CAPITAL,02038,054588,0,0,2,120,0,4,0,48,42,4,6,14,9
05,001,CAPITAL,02041,054737,0,0,1,120,0,5,4,34,35,7,18,13,8
05,001,CAPITAL,02042,054760,0,0,14,120,1,2,1,56,36,1,12,14,4
05,001,CAPITAL,02044,054985,0,0,0,120,2,11,1,50,21,1,10,10,9
05,001,CAPITAL,02044,055035,0,0,4,120,1,5,0,20,51,6,22,7,5
05,001,CAPITAL,02046,055099,0,0,0,120,0,4,0,54,34,2,21,6,2
05,002,GOYA,02054,055229,0,0,32,120,0,4,1,42,37,5,10,14,6
05,002,GOYA,02054,055257,0,0,4,120,0,5,1,45,27,4,7,4,18
05,002,GOYA,02056,055355,0,0,22,120,0,2,2,60,22,3,7,20,7
05,003,CURUZÚ CUATIÁ,02058,055431,0,0,0,120,0,2,1,52,25,6,9,10,0
05,003,CURUZÚ CUATIÁ,02058,055457,0,0,3,120,0,3,1,63,24,6,5,6,8
05,003,CURUZÚ CUATIÁ,02063,055483,0,0,1,120,0,41,0,46,11,0,1,0,2
05,007,SANTO TOMÉ,02084,055809,0,0,1,120,0,31,0,55,14,1,9,3,11
05,008,PASO DE LOS LIBRES,02093,056008,0,0,20,120,1,1,0,36,37,1,0,6,1
05,010,SAN LUIS DEL PALMAR,02108,056183,0,0,4,120,0,36,0,9,9,2,1,2,0
05,011,BELLA VISTA,02112,056198,0,0,15,120,0,2,0,78,28,2,4,5,9
05,014,GENERAL PAZ,02129,056377,0,0,16,120,0,35,0,62,20,7,2,3,3
05,019,ITUZAINGÓ,02161,056599,0,0,0,120,1,14,0,45,24,0,11,3,6
05,019,ITUZAINGÓ,02161,056616,0,0,0,120,1,22,0,38,16,1,14,10,10
05,001,CAPITAL,02042,054775,0,0,120,77,1,4,0,66,34,10,19,7,4
05,001,CAPITAL,02037,054537,0,0,23,119,1,2,2,35,47,5,11,6,9
05,001,CAPITAL,02038,054597,0,0,4,119,1,4,0,41,34,10,10,3,5
05,001,CAPITAL,02038,054606,0,0,18,119,1,3,1,30,51,5,22,9,4
05,001,CAPITAL,02039,054659,0,0,8,119,2,7,1,30,41,5,15,9,2
05,001,CAPITAL,02041,054725,0,0,21,119,0,6,7,31,28,8,14,17,8
05,001,CAPITAL,02042,054873,0,0,2,119,2,9,1,26,52,9,4,7,6
05,001,CAPITAL,02044,055017,0,0,1,119,4,14,0,51,33,4,16,6,6
05,001,CAPITAL,02044,055021,0,0,0,119,2,7,1,52,29,4,6,9,6
05,001,CAPITAL,02044,055034,0,0,7,119,4,0,0,33,40,3,15,16,2
05,001,CAPITAL,02045,055054,0,0,2,119,2,6,1,31,46,6,16,6,2
05,001,CAPITAL,02045,055077,0,0,21,119,5,16,0,37,17,7,17,11,6
05,001,CAPITAL,02045,055081,0,0,4,119,2,9,2,57,26,6,10,10,2
05,001,CAPITAL,02046,055128,0,0,2,119,0,1,1,38,42,5,10,11,2
05,001,CAPITAL,02048,055146,0,0,21,119,1,3,0,10,72,2,8,9,3
05,002,GOYA,02051,055197,0,0,4,119,3,4,1,17,4,0,0,1,7
05,002,GOYA,02054,055233,0,0,0,119,1,42,0,56,42,3,3,12,4
05,002,GOYA,02054,055262,0,0,1,119,1,4,0,45,27,4,4,15,4
05,003,CURUZÚ CUATIÁ,02058,055376,0,0,0,119,0,2,1,66,23,6,7,6,8
05,003,CURUZÚ CUATIÁ,02058,055380,0,0,19,119,0,3,1,63,25,3,6,3,6
05,003,CURUZÚ CUATIÁ,02058,055390,0,0,0,119,0,3,1,61,27,2,6,10,2
05,004,MERCEDES,02064,055519,0,0,15,119,0,6,3,86,16,4,5,8,4
05,004,MERCEDES,02066,055585,0,0,17,119,0,6,0,40,6,0,3,3,4
05,005,ESQUINA,02071,055612,0,0,1,119,0,1,1,57,20,5,7,6,11
05,005,ESQUINA,02071,055615,0,0,24,119,1,9,0,60,13,1,6,8,5
05,007,SANTO TOMÉ,02084,055783,0,0,2,119,0,31,1,44,27,4,4,0,2
05,007,SANTO TOMÉ,02089,055878,0,0,18,119,1,2,0,27,31,1,20,8,8
05,008,PASO DE LOS LIBRES,02093,055933,0,0,0,119,0,2,1,48,33,6,5,10,0
05,008,PASO DE LOS LIBRES,02093,055979,0,0,0,119,0,1,1,39,42,3,9,7,7
05,009,MONTE CASEROS,02099,056096,0,0,4,119,0,8,1,28,32,1,7,6,2
05,009,MONTE CASEROS,02100,056105,0,0,43,119,0,6,0,57,9,4,0,0,4
05,012,EMPEDRADO,02122,056322,0,0,0,119,1,27,0,79,13,5,0,4,1
05,015,SALADAS,02141,056469,0,0,0,119,1,4,1,67,22,2,6,5,14
05,017,CONCEPCIÓN,02149,056518,0,0,1,119,1,2,4,70,17,5,15,4,3
05,017,CONCEPCIÓN,02154,056542,0,0,1,119,0,1,34,40,6,1,3,9,2
05,017,CONCEPCIÓN,02154,056552,0,0,2,119,1,3,28,41,13,1,7,14,4
05,019,ITUZAINGÓ,02161,056643,0,0,0,119,1,20,0,46,11,2,7,6,5
05,020,SAUCE,02171,056699,0,0,3,119,0,8,0,61,10,0,6,7,5
05,023,SAN MIGUEL,02192,056820,0,0,2,119,0,4,0,74,19,4,2,5,11
05,024,ITATÍ,02193,056830,0,0,13,119,1,12,3,41,40,4,7,5,0
05,024,ITATÍ,02193,056834,0,0,1,119,1,9,4,25,39,4,5,2,5
05,001,CAPITAL,02038,054575,0,0,31,118,1,1,0,46,34,2,6,14,6
05,001,CAPITAL,02038,054619,0,0,20,118,1,5,0,39,39,10,7,5,12
05,001,CAPITAL,02038,054623,0,0,1,118,0,3,2,32,46,4,11,11,9
05,001,CAPITAL,02045,055057,0,0,35,118,1,5,0,46,28,3,16,5,6
05,002,GOYA,02054,055254,0,0,19,118,0,7,0,66,36,3,2,8,5
05,003,CURUZÚ CUATIÁ,02063,055485,0,0,12,118,0,49,1,34,11,2,1,10,7
05,007,SANTO TOMÉ,02084,055800,0,0,0,118,0,42,0,40,26,1,1,5,3
05,007,SANTO TOMÉ,02089,055865,0,0,2,118,0,2,20,5,10,10,18,10,40
05,008,PASO DE LOS LIBRES,02093,055963,0,0,0,118,0,2,0,49,28,3,5,5,3
05,008,PASO DE LOS LIBRES,02093,055990,0,0,18,118,0,0,0,58,31,2,9,4,3
05,009,MONTE CASEROS,02099,056054,0,0,1,118,0,3,2,63,29,5,5,7,6
05,009,MONTE CASEROS,02099,056081,0,0,27,118,0,5,1,57,22,4,10,7,4
05,009,MONTE CASEROS,02099,056093,0,0,29,118,0,5,66,4,7,0,2,0,28
05,009,MONTE CASEROS,02099,056100,0,0,2,118,0,7,1,48,23,8,4,5,5
05,012,EMPEDRADO,02117,056293,0,0,16,118,1,11,1,42,30,2,2,11,5
05,014,GENERAL PAZ,02136,056413,0,0,1,118,0,4,1,58,35,0,3,10,8
05,019,ITUZAINGÓ,02161,056601,0,0,0,118,0,19,0,58,23,1,11,6,3
05,022,GENERAL ALVEAR,02184,056784,0,0,1,118,0,13,0,55,12,3,2,6,11
05,001,CAPITAL,02038,054568,0,0,27,117,1,6,2,50,35,3,27,8,2
05,001,CAPITAL,02038,054569,0,0,28,117,5,10,1,30,36,10,14,9,7
05,001,CAPITAL,02038,054607,0,0,27,117,0,9,1,41,22,4,13,15,14
05,001,CAPITAL,02038,054631,0,0,0,117,0,1,0,47,26,4,18,4,6
05,001,CAPITAL,02041,054710,0,0,32,117,2,7,3,38,36,4,17,8,5
05,001,CAPITAL,02041,054716,0,0,1,117,1,10,6,42,32,3,19,10,3
05,001,CAPITAL,02042,054752,0,0,1,117,0,4,0,44,31,8,18,8,6
05,001,CAPITAL,02044,054996,0,0,4,117,2,6,5,35,30,5,21,7,4
05,001,CAPITAL,02044,054999,0,0,3,117,1,8,1,43,40,4,6,6,3
05,001,CAPITAL,02044,055003,0,0,31,117,3,14,0,35,41,5,12,7,6
05,001,CAPITAL,02045,055059,0,0,4,117,0,6,0,47,37,2,18,9,5
05,001,CAPITAL,02046,055108,0,0,0,117,0,4,0,31,44,11,21,10,9
05,002,GOYA,02054,055252,0,0,2,117,1,6,0,70,34,3,8,12,12
05,002,GOYA,02054,055260,0,0,2,117,1,2,0,63,20,2,3,15,5
05,007,SANTO TOMÉ,02084,055764,0,0,19,117,0,36,0,47,18,5,6,5,10
05,008,PASO DE LOS LIBRES,02093,055974,0,0,2,117,0,0,0,52,26,2,8,13,7
05,008,PASO DE LOS LIBRES,02093,055978,0,0,0,117,1,0,2,56,22,3,9,7,13
05,008,PASO DE LOS LIBRES,02093,056010,0,0,28,117,0,0,1,60,26,5,11,6,6
05,009,MONTE CASEROS,02101,056111,0,0,2,117,0,3,0,57,10,0,0,0,1
05,009,MONTE CASEROS,02104,056119,0,0,29,117,0,0,1,61,19,2,7,11,4
05,010,SAN LUIS DEL PALMAR,02108,056182,0,0,5,117,0,24,0,9,10,2,0,5,0
05,012,EMPEDRADO,02117,056286,0,0,0,117,1,15,1,46,30,2,3,5,8
05,012,EMPEDRADO,02117,056308,0,0,19,117,0,15,1,35,28,6,1,12,3
05,012,EMPEDRADO,02118,056309,0,0,1,117,1,12,1,51,19,6,1,3,3
05,012,EMPEDRADO,02118,056310,0,0,0,117,0,23,1,48,18,7,4,10,2
05,014,GENERAL PAZ,02130,056392,0,0,0,117,0,26,0,30,7,1,3,5,1
05,015,SALADAS,02138,056434,0,0,11,117,1,2,0,69,35,7,3,7,2
05,016,SAN MARTÍN,02144,056498,0,0,24,117,0,22,0,11,17,1,1,2,6
05,019,ITUZAINGÓ,02161,056626,0,0,5,117,0,14,0,51,26,5,19,7,12
05,001,CAPITAL,02034,054424,0,0,0,116,5,3,1,44,32,1,10,11,5
05,001,CAPITAL,02037,054555,0,0,16,116,3,2,0,44,41,0,25,18,3
05,001,CAPITAL,02038,054626,0,0,2,116,0,4,1,32,61,5,10,12,1
05,001,CAPITAL,02039,054666,0,0,5,116,1,3,0,38,35,5,8,9,5
05,001,CAPITAL,02041,054711,0,0,2,116,1,6,0,27,31,3,20,13,8
05,001,CAPITAL,02041,054718,0,0,4,116,1,4,4,26,36,6,21,5,6
05,001,CAPITAL,02041,054724,0,0,0,116,1,5,1,41,35,2,14,2,8
05,001,CAPITAL,02044,055041,0,0,0,116,0,0,0,37,31,1,5,9,4
05,001,CAPITAL,02045,055058,0,0,15,116,2,5,0,28,35,9,12,7,6
05,001,CAPITAL,02046,055102,0,0,5,116,1,5,0,37,36,4,10,12,9
05,001,CAPITAL,02046,055103,0,0,1,116,2,0,0,36,55,8,22,8,1
05,002,GOYA,02054,055247,0,0,0,116,0,8,1,50,31,0,8,7,0
05,003,CURUZÚ CUATIÁ,02058,055408,0,0,0,116,0,3,0,36,34,6,8,11,6
05,003,CURUZÚ CUATIÁ,02058,055438,0,0,1,116,0,2,2,68,28,5,10,9,5
05,003,CURUZÚ CUATIÁ,02058,055454,0,0,0,116,0,3,0,60,32,0,0,10,10
05,007,SANTO TOMÉ,02087,055830,0,0,0,116,1,12,0,31,5,1,1,0,4
05,007,SANTO TOMÉ,02089,055868,0,0,0,116,0,1,0,16,49,6,18,3,7
05,008,PASO DE LOS LIBRES,02093,055923,0,0,0,116,0,4,0,51,29,2,11,10,8
05,008,PASO DE LOS LIBRES,02093,056011,0,0,1,116,0,0,1,44,34,3,16,5,2
05,009,MONTE CASEROS,02099,056050,0,0,30,116,2,3,1,50,16,1,9,8,16
05,009,MONTE CASEROS,02099,056052,0,0,1,116,0,6,0,40,38,1,8,15,6
05,009,MONTE CASEROS,02099,056076,0,0,22,116,0,1,0,61,18,7,0,12,7
05,009,MONTE CASEROS,02099,056092,0,0,24,116,0,7,0,58,25,4,7,12,3
05,011,BELLA VISTA,02112,056224,0,0,30,116,0,4,0,74,29,3,3,2,3
05,013,SAN ROQUE,02123,056333,0,0,0,116,0,9,0,59,25,1,2,7,3
05,014,GENERAL PAZ,02129,056385,0,0,35,116,0,17,0,51,31,0,5,10,12
05,017,CONCEPCIÓN,02154,056536,0,0,0,116,1,1,41,37,21,0,10,8,3
05,017,CONCEPCIÓN,02154,056557,0,0,0,116,1,0,39,48,19,0,15,7,6
05,022,GENERAL ALVEAR,02184,056772,0,0,1,116,0,14,0,42,12,0,1,2,8
05,022,GENERAL ALVEAR,02184,056783,0,0,1,116,0,10,0,64,28,3,7,5,7
05,023,SAN MIGUEL,02192,056822,0,0,9,116,1,4,0,35,13,2,0,1,8
05,001,CAPITAL,02033,054362,0,0,28,32,1,4,0,115,61,2,11,11,3
05,001,CAPITAL,02037,054519,0,0,0,115,0,4,0,0,0,3,0,7,0
05,001,CAPITAL,02037,054544,0,0,1,115,2,4,1,47,35,4,13,7,7
05,001,CAPITAL,02037,054545,0,0,1,115,2,2,1,50,37,5,12,4,7
05,001,CAPITAL,02038,054579,0,0,4,115,1,6,0,35,43,9,9,10,3
05,001,CAPITAL,02038,054580,0,0,29,115,0,3,0,27,43,0,14,16,6
05,001,CAPITAL,02038,054613,0,0,0,115,1,6,3,45,37,4,16,17,6
05,001,CAPITAL,02039,054660,0,0,36,115,0,2,0,36,30,2,12,10,4
05,001,CAPITAL,02041,054703,0,0,1,115,2,6,4,30,36,2,14,8,4
05,001,CAPITAL,02041,054706,0,0,0,115,2,4,0,51,26,1,17,10,5
05,001,CAPITAL,02041,054720,0,0,2,115,1,1,3,43,50,3,13,4,5
05,001,CAPITAL,02041,054748,0,0,2,115,2,5,2,51,26,3,25,6,3
05,001,CAPITAL,02048,055147,0,0,25,115,0,0,0,23,67,9,5,13,10
05,003,CURUZÚ CUATIÁ,02058,055405,0,0,22,115,0,1,0,41,38,1,15,12,0
05,004,MERCEDES,02064,055502,0,0,13,115,0,11,3,69,21,7,3,3,4
05,004,MERCEDES,02064,055518,0,0,13,115,0,5,2,81,21,1,4,11,6
05,005,ESQUINA,02071,055635,0,0,3,115,2,6,0,0,22,7,10,3,6
05,005,ESQUINA,02071,055638,0,0,0,115,0,10,0,59,20,8,2,10,4
05,007,SANTO TOMÉ,02089,055901,0,0,23,115,0,3,0,32,60,4,13,9,9
05,009,MONTE CASEROS,02099,056047,0,0,1,115,0,3,0,51,12,4,2,3,16
05,009,MONTE CASEROS,02099,056066,0,0,0,115,0,7,0,49,25,12,2,11,6
05,009,MONTE CASEROS,02099,056091,0,0,22,115,0,3,0,45,22,3,6,11,10
05,009,MONTE CASEROS,02100,056106,0,0,67,115,0,4,2,30,8,1,0,4,3
05,015,SALADAS,02142,056475,0,0,0,115,1,11,0,5,13,1,1,3,1
05,017,CONCEPCIÓN,02154,056540,0,0,2,115,0,1,41,46,20,1,2,5,5
05,017,CONCEPCIÓN,02154,056541,0,0,5,115,1,2,32,40,10,3,0,11,4
05,022,GENERAL ALVEAR,02184,056777,0,0,2,115,0,22,1,49,25,1,2,9,6
05,024,ITATÍ,02193,056829,0,0,2,115,0,17,7,74,10,2,1,30,0
05,001,CAPITAL,02037,054528,0,0,21,114,2,5,5,44,37,4,15,4,3
05,001,CAPITAL,02037,054532,0,0,3,114,1,5,0,27,41,5,17,16,7
05,001,CAPITAL,02038,054635,0,0,5,114,0,11,0,37,29,3,10,5,7
05,001,CAPITAL,02038,054637,0,0,27,114,1,7,1,43,31,8,10,14,6
05,001,CAPITAL,02042,054801,0,0,26,114,1,5,1,43,40,3,11,9,9
05,001,CAPITAL,02042,054830,0,0,25,114,2,7,0,45,32,6,11,6,11
05,001,CAPITAL,02044,054986,0,0,0,114,1,9,1,44,22,5,19,12,4
05,001,CAPITAL,02044,054989,0,0,10,114,2,10,3,49,17,1,16,12,9
05,001,CAPITAL,02044,055014,0,0,5,114,1,2,0,22,36,6,14,12,6
05,001,CAPITAL,02044,055026,0,0,13,114,2,4,1,33,35,4,12,11,10
05,001,CAPITAL,02046,055104,0,0,0,114,1,6,0,40,45,1,0,11,8
05,001,CAPITAL,02046,055116,0,0,3,114,1,3,1,23,42,10,14,16,10
05,002,GOYA,02052,055206,0,0,2,114,1,4,0,42,6,7,1,4,8
05,002,GOYA,02052,055208,0,0,2,114,0,4,0,33,3,2,0,1,4
05,002,GOYA,02054,055250,0,0,25,114,0,7,0,51,33,3,0,6,5
05,002,GOYA,02054,055255,0,0,26,114,1,4,0,64,28,6,6,8,3
05,002,GOYA,02056,055352,0,0,6,114,0,8,0,40,30,10,13,13,5
05,003,CURUZÚ CUATIÁ,02063,055484,0,0,1,114,0,44,0,53,5,1,1,0,3
